id_sensor,tipo_sensor,equipamento,estufa,valor,data_hora,qualidade,hora_do_dia,dia_semana,is_dia
9,Temperatura,4,Estufa 4,32.81,2025-09-04 13:08:03.242352,Critico,13,Thursday,True
9,Temperatura,4,Estufa 4,28.58,2025-09-04 13:38:03.242352,Alerta,13,Thursday,True
9,Temperatura,4,Estufa 4,29.05,2025-09-04 14:08:03.242352,Alerta,14,Thursday,True
9,Temperatura,4,Estufa 4,28.54,2025-09-04 14:38:03.242352,Alerta,14,Thursday,True
9,Temperatura,4,Estufa 4,13.92,2025-09-04 15:08:03.242352,Critico,15,Thursday,True
9,Temperatura,4,Estufa 4,26.71,2025-09-04 15:38:03.242352,Normal,15,Thursday,True
9,Temperatura,4,Estufa 4,30.82,2025-09-04 16:08:03.242352,Alerta,16,Thursday,True
9,Temperatura,4,Estufa 4,27.03,2025-09-04 16:38:03.242352,Normal,16,Thursday,True
9,Temperatura,4,Estufa 4,19.14,2025-09-04 17:08:03.242352,Normal,17,Thursday,True
9,Temperatura,4,Estufa 4,18.89,2025-09-04 17:38:03.242352,Normal,17,Thursday,True
9,Temperatura,4,Estufa 4,35.63,2025-09-04 18:08:03.242352,Critico,18,Thursday,True
9,Temperatura,4,Estufa 4,32.42,2025-09-04 18:38:03.242352,Critico,18,Thursday,True
9,Temperatura,4,Estufa 4,18.98,2025-09-04 19:08:03.242352,Normal,19,Thursday,False
9,Temperatura,4,Estufa 4,31.8,2025-09-04 19:38:03.242352,Alerta,19,Thursday,False
9,Temperatura,4,Estufa 4,17.76,2025-09-04 20:08:03.242352,Alerta,20,Thursday,False
9,Temperatura,4,Estufa 4,23.51,2025-09-04 20:38:03.242352,Normal,20,Thursday,False
9,Temperatura,4,Estufa 4,17.28,2025-09-04 21:08:03.242352,Alerta,21,Thursday,False
9,Temperatura,4,Estufa 4,25.63,2025-09-04 21:38:03.242352,Normal,21,Thursday,False
9,Temperatura,4,Estufa 4,19.4,2025-09-04 22:08:03.242352,Normal,22,Thursday,False
9,Temperatura,4,Estufa 4,18.56,2025-09-04 22:38:03.242352,Normal,22,Thursday,False
9,Temperatura,4,Estufa 4,10.0,2025-09-04 23:08:03.242352,Critico,23,Thursday,False
9,Temperatura,4,Estufa 4,17.71,2025-09-04 23:38:03.242352,Alerta,23,Thursday,False
9,Temperatura,4,Estufa 4,31.5,2025-09-05 00:08:03.242352,Alerta,0,Friday,False
9,Temperatura,4,Estufa 4,17.98,2025-09-05 00:38:03.242352,Alerta,0,Friday,False
9,Temperatura,4,Estufa 4,27.87,2025-09-05 01:08:03.242352,Normal,1,Friday,False
9,Temperatura,4,Estufa 4,26.74,2025-09-05 01:38:03.242352,Normal,1,Friday,False
9,Temperatura,4,Estufa 4,17.07,2025-09-05 02:08:03.242352,Alerta,2,Friday,False
9,Temperatura,4,Estufa 4,20.01,2025-09-05 02:38:03.242352,Normal,2,Friday,False
9,Temperatura,4,Estufa 4,22.97,2025-09-05 03:08:03.242352,Normal,3,Friday,False
9,Temperatura,4,Estufa 4,18.48,2025-09-05 03:38:03.242352,Normal,3,Friday,False
9,Temperatura,4,Estufa 4,22.98,2025-09-05 04:08:03.242352,Normal,4,Friday,False
9,Temperatura,4,Estufa 4,23.44,2025-09-05 04:38:03.242352,Normal,4,Friday,False
9,Temperatura,4,Estufa 4,26.08,2025-09-05 05:08:03.242352,Normal,5,Friday,False
9,Temperatura,4,Estufa 4,17.63,2025-09-05 05:38:03.242352,Alerta,5,Friday,False
9,Temperatura,4,Estufa 4,22.01,2025-09-05 06:08:03.242352,Normal,6,Friday,True
9,Temperatura,4,Estufa 4,25.82,2025-09-05 06:38:03.242352,Normal,6,Friday,True
9,Temperatura,4,Estufa 4,21.86,2025-09-05 07:08:03.242352,Normal,7,Friday,True
9,Temperatura,4,Estufa 4,31.05,2025-09-05 07:38:03.242352,Alerta,7,Friday,True
9,Temperatura,4,Estufa 4,20.69,2025-09-05 08:08:03.242352,Normal,8,Friday,True
9,Temperatura,4,Estufa 4,40.0,2025-09-05 08:38:03.242352,Critico,8,Friday,True
9,Temperatura,4,Estufa 4,35.44,2025-09-05 09:08:03.242352,Critico,9,Friday,True
9,Temperatura,4,Estufa 4,27.74,2025-09-05 09:38:03.242352,Normal,9,Friday,True
9,Temperatura,4,Estufa 4,32.87,2025-09-05 10:08:03.242352,Critico,10,Friday,True
9,Temperatura,4,Estufa 4,17.84,2025-09-05 10:38:03.242352,Alerta,10,Friday,True
9,Temperatura,4,Estufa 4,40.0,2025-09-05 11:08:03.242352,Critico,11,Friday,True
9,Temperatura,4,Estufa 4,24.12,2025-09-05 11:38:03.242352,Normal,11,Friday,True
9,Temperatura,4,Estufa 4,26.94,2025-09-05 12:08:03.242352,Normal,12,Friday,True
9,Temperatura,4,Estufa 4,16.53,2025-09-05 12:38:03.242352,Alerta,12,Friday,True
9,Temperatura,4,Estufa 4,30.58,2025-09-05 13:08:03.242352,Alerta,13,Friday,True
9,Temperatura,4,Estufa 4,21.03,2025-09-05 13:38:03.242352,Normal,13,Friday,True
9,Temperatura,4,Estufa 4,28.27,2025-09-05 14:08:03.242352,Alerta,14,Friday,True
9,Temperatura,4,Estufa 4,24.4,2025-09-05 14:38:03.242352,Normal,14,Friday,True
9,Temperatura,4,Estufa 4,21.2,2025-09-05 15:08:03.242352,Normal,15,Friday,True
9,Temperatura,4,Estufa 4,10.0,2025-09-05 15:38:03.242352,Critico,15,Friday,True
9,Temperatura,4,Estufa 4,29.02,2025-09-05 16:08:03.242352,Alerta,16,Friday,True
9,Temperatura,4,Estufa 4,31.72,2025-09-05 16:38:03.242352,Alerta,16,Friday,True
9,Temperatura,4,Estufa 4,23.17,2025-09-05 17:08:03.242352,Normal,17,Friday,True
9,Temperatura,4,Estufa 4,31.64,2025-09-05 17:38:03.242352,Alerta,17,Friday,True
9,Temperatura,4,Estufa 4,16.72,2025-09-05 18:08:03.242352,Alerta,18,Friday,True
9,Temperatura,4,Estufa 4,40.0,2025-09-05 18:38:03.242352,Critico,18,Friday,True
9,Temperatura,4,Estufa 4,16.08,2025-09-05 19:08:03.242352,Alerta,19,Friday,False
9,Temperatura,4,Estufa 4,18.83,2025-09-05 19:38:03.242352,Normal,19,Friday,False
9,Temperatura,4,Estufa 4,20.82,2025-09-05 20:08:03.242352,Normal,20,Friday,False
9,Temperatura,4,Estufa 4,20.51,2025-09-05 20:38:03.242352,Normal,20,Friday,False
9,Temperatura,4,Estufa 4,26.77,2025-09-05 21:08:03.242352,Normal,21,Friday,False
9,Temperatura,4,Estufa 4,23.34,2025-09-05 21:38:03.242352,Normal,21,Friday,False
9,Temperatura,4,Estufa 4,26.79,2025-09-05 22:08:03.242352,Normal,22,Friday,False
9,Temperatura,4,Estufa 4,20.68,2025-09-05 22:38:03.242352,Normal,22,Friday,False
9,Temperatura,4,Estufa 4,40.0,2025-09-05 23:08:03.242352,Critico,23,Friday,False
9,Temperatura,4,Estufa 4,21.42,2025-09-05 23:38:03.242352,Normal,23,Friday,False
9,Temperatura,4,Estufa 4,17.4,2025-09-06 00:08:03.242352,Alerta,0,Saturday,False
9,Temperatura,4,Estufa 4,33.14,2025-09-06 00:38:03.242352,Critico,0,Saturday,False
9,Temperatura,4,Estufa 4,13.13,2025-09-06 01:08:03.242352,Critico,1,Saturday,False
9,Temperatura,4,Estufa 4,18.56,2025-09-06 01:38:03.242352,Normal,1,Saturday,False
9,Temperatura,4,Estufa 4,10.22,2025-09-06 02:08:03.242352,Critico,2,Saturday,False
9,Temperatura,4,Estufa 4,34.8,2025-09-06 02:38:03.242352,Critico,2,Saturday,False
9,Temperatura,4,Estufa 4,31.29,2025-09-06 03:08:03.242352,Alerta,3,Saturday,False
9,Temperatura,4,Estufa 4,29.72,2025-09-06 03:38:03.242352,Alerta,3,Saturday,False
9,Temperatura,4,Estufa 4,20.6,2025-09-06 04:08:03.242352,Normal,4,Saturday,False
9,Temperatura,4,Estufa 4,34.38,2025-09-06 04:38:03.242352,Critico,4,Saturday,False
9,Temperatura,4,Estufa 4,24.1,2025-09-06 05:08:03.242352,Normal,5,Saturday,False
9,Temperatura,4,Estufa 4,27.14,2025-09-06 05:38:03.242352,Normal,5,Saturday,False
9,Temperatura,4,Estufa 4,13.26,2025-09-06 06:08:03.242352,Critico,6,Saturday,True
9,Temperatura,4,Estufa 4,40.0,2025-09-06 06:38:03.242352,Critico,6,Saturday,True
9,Temperatura,4,Estufa 4,27.74,2025-09-06 07:08:03.242352,Normal,7,Saturday,True
9,Temperatura,4,Estufa 4,28.0,2025-09-06 07:38:03.242352,Normal,7,Saturday,True
9,Temperatura,4,Estufa 4,32.9,2025-09-06 08:08:03.242352,Critico,8,Saturday,True
9,Temperatura,4,Estufa 4,23.77,2025-09-06 08:38:03.242352,Normal,8,Saturday,True
9,Temperatura,4,Estufa 4,29.07,2025-09-06 09:08:03.242352,Alerta,9,Saturday,True
9,Temperatura,4,Estufa 4,38.31,2025-09-06 09:38:03.242352,Critico,9,Saturday,True
9,Temperatura,4,Estufa 4,11.45,2025-09-06 10:08:03.242352,Critico,10,Saturday,True
9,Temperatura,4,Estufa 4,32.31,2025-09-06 10:38:03.242352,Critico,10,Saturday,True
9,Temperatura,4,Estufa 4,40.0,2025-09-06 11:08:03.242352,Critico,11,Saturday,True
9,Temperatura,4,Estufa 4,36.14,2025-09-06 11:38:03.242352,Critico,11,Saturday,True
9,Temperatura,4,Estufa 4,28.86,2025-09-06 12:08:03.242352,Alerta,12,Saturday,True
9,Temperatura,4,Estufa 4,30.5,2025-09-06 12:38:03.242352,Alerta,12,Saturday,True
9,Temperatura,4,Estufa 4,35.17,2025-09-06 13:08:03.242352,Critico,13,Saturday,True
9,Temperatura,4,Estufa 4,40.0,2025-09-06 13:38:03.242352,Critico,13,Saturday,True
9,Temperatura,4,Estufa 4,27.45,2025-09-06 14:08:03.242352,Normal,14,Saturday,True
9,Temperatura,4,Estufa 4,30.86,2025-09-06 14:38:03.242352,Alerta,14,Saturday,True
9,Temperatura,4,Estufa 4,39.33,2025-09-06 15:08:03.242352,Critico,15,Saturday,True
9,Temperatura,4,Estufa 4,16.51,2025-09-06 15:38:03.242352,Alerta,15,Saturday,True
9,Temperatura,4,Estufa 4,25.11,2025-09-06 16:08:03.242352,Normal,16,Saturday,True
9,Temperatura,4,Estufa 4,38.05,2025-09-06 16:38:03.242352,Critico,16,Saturday,True
9,Temperatura,4,Estufa 4,35.81,2025-09-06 17:08:03.242352,Critico,17,Saturday,True
9,Temperatura,4,Estufa 4,40.0,2025-09-06 17:38:03.242352,Critico,17,Saturday,True
9,Temperatura,4,Estufa 4,26.56,2025-09-06 18:08:03.242352,Normal,18,Saturday,True
9,Temperatura,4,Estufa 4,23.96,2025-09-06 18:38:03.242352,Normal,18,Saturday,True
9,Temperatura,4,Estufa 4,29.33,2025-09-06 19:08:03.242352,Alerta,19,Saturday,False
9,Temperatura,4,Estufa 4,29.99,2025-09-06 19:38:03.242352,Alerta,19,Saturday,False
9,Temperatura,4,Estufa 4,10.46,2025-09-06 20:08:03.242352,Critico,20,Saturday,False
9,Temperatura,4,Estufa 4,24.21,2025-09-06 20:38:03.242352,Normal,20,Saturday,False
9,Temperatura,4,Estufa 4,19.93,2025-09-06 21:08:03.242352,Normal,21,Saturday,False
9,Temperatura,4,Estufa 4,40.0,2025-09-06 21:38:03.242352,Critico,21,Saturday,False
9,Temperatura,4,Estufa 4,21.01,2025-09-06 22:08:03.242352,Normal,22,Saturday,False
9,Temperatura,4,Estufa 4,23.21,2025-09-06 22:38:03.242352,Normal,22,Saturday,False
9,Temperatura,4,Estufa 4,15.29,2025-09-06 23:08:03.242352,Alerta,23,Saturday,False
9,Temperatura,4,Estufa 4,10.0,2025-09-06 23:38:03.242352,Critico,23,Saturday,False
9,Temperatura,4,Estufa 4,23.74,2025-09-07 00:08:03.242352,Normal,0,Sunday,False
9,Temperatura,4,Estufa 4,17.08,2025-09-07 00:38:03.242352,Alerta,0,Sunday,False
9,Temperatura,4,Estufa 4,34.23,2025-09-07 01:08:03.242352,Critico,1,Sunday,False
9,Temperatura,4,Estufa 4,13.39,2025-09-07 01:38:03.242352,Critico,1,Sunday,False
9,Temperatura,4,Estufa 4,19.7,2025-09-07 02:08:03.242352,Normal,2,Sunday,False
9,Temperatura,4,Estufa 4,23.79,2025-09-07 02:38:03.242352,Normal,2,Sunday,False
9,Temperatura,4,Estufa 4,21.88,2025-09-07 03:08:03.242352,Normal,3,Sunday,False
9,Temperatura,4,Estufa 4,18.18,2025-09-07 03:38:03.242352,Normal,3,Sunday,False
9,Temperatura,4,Estufa 4,18.91,2025-09-07 04:08:03.242352,Normal,4,Sunday,False
9,Temperatura,4,Estufa 4,28.92,2025-09-07 04:38:03.242352,Alerta,4,Sunday,False
9,Temperatura,4,Estufa 4,22.27,2025-09-07 05:08:03.242352,Normal,5,Sunday,False
9,Temperatura,4,Estufa 4,33.46,2025-09-07 05:38:03.242352,Critico,5,Sunday,False
9,Temperatura,4,Estufa 4,31.17,2025-09-07 06:08:03.242352,Alerta,6,Sunday,True
9,Temperatura,4,Estufa 4,37.8,2025-09-07 06:38:03.242352,Critico,6,Sunday,True
9,Temperatura,4,Estufa 4,40.0,2025-09-07 07:08:03.242352,Critico,7,Sunday,True
9,Temperatura,4,Estufa 4,37.39,2025-09-07 07:38:03.242352,Critico,7,Sunday,True
9,Temperatura,4,Estufa 4,18.64,2025-09-07 08:08:03.242352,Normal,8,Sunday,True
9,Temperatura,4,Estufa 4,28.88,2025-09-07 08:38:03.242352,Alerta,8,Sunday,True
9,Temperatura,4,Estufa 4,30.18,2025-09-07 09:08:03.242352,Alerta,9,Sunday,True
9,Temperatura,4,Estufa 4,27.27,2025-09-07 09:38:03.242352,Normal,9,Sunday,True
9,Temperatura,4,Estufa 4,40.0,2025-09-07 10:08:03.242352,Critico,10,Sunday,True
9,Temperatura,4,Estufa 4,39.61,2025-09-07 10:38:03.242352,Critico,10,Sunday,True
9,Temperatura,4,Estufa 4,27.89,2025-09-07 11:08:03.242352,Normal,11,Sunday,True
9,Temperatura,4,Estufa 4,27.68,2025-09-07 11:38:03.242352,Normal,11,Sunday,True
9,Temperatura,4,Estufa 4,24.62,2025-09-07 12:08:03.242352,Normal,12,Sunday,True
9,Temperatura,4,Estufa 4,26.92,2025-09-07 12:38:03.242352,Normal,12,Sunday,True
9,Temperatura,4,Estufa 4,23.31,2025-09-07 13:08:03.242352,Normal,13,Sunday,True
9,Temperatura,4,Estufa 4,33.28,2025-09-07 13:38:03.242352,Critico,13,Sunday,True
9,Temperatura,4,Estufa 4,21.97,2025-09-07 14:08:03.242352,Normal,14,Sunday,True
9,Temperatura,4,Estufa 4,34.32,2025-09-07 14:38:03.242352,Critico,14,Sunday,True
9,Temperatura,4,Estufa 4,34.47,2025-09-07 15:08:03.242352,Critico,15,Sunday,True
9,Temperatura,4,Estufa 4,20.74,2025-09-07 15:38:03.242352,Normal,15,Sunday,True
9,Temperatura,4,Estufa 4,40.0,2025-09-07 16:08:03.242352,Critico,16,Sunday,True
9,Temperatura,4,Estufa 4,33.78,2025-09-07 16:38:03.242352,Critico,16,Sunday,True
9,Temperatura,4,Estufa 4,35.2,2025-09-07 17:08:03.242352,Critico,17,Sunday,True
9,Temperatura,4,Estufa 4,26.15,2025-09-07 17:38:03.242352,Normal,17,Sunday,True
9,Temperatura,4,Estufa 4,34.44,2025-09-07 18:08:03.242352,Critico,18,Sunday,True
9,Temperatura,4,Estufa 4,37.46,2025-09-07 18:38:03.242352,Critico,18,Sunday,True
9,Temperatura,4,Estufa 4,23.21,2025-09-07 19:08:03.242352,Normal,19,Sunday,False
9,Temperatura,4,Estufa 4,33.71,2025-09-07 19:38:03.242352,Critico,19,Sunday,False
9,Temperatura,4,Estufa 4,16.19,2025-09-07 20:08:03.242352,Alerta,20,Sunday,False
9,Temperatura,4,Estufa 4,30.65,2025-09-07 20:38:03.242352,Alerta,20,Sunday,False
9,Temperatura,4,Estufa 4,26.41,2025-09-07 21:08:03.242352,Normal,21,Sunday,False
9,Temperatura,4,Estufa 4,27.87,2025-09-07 21:38:03.242352,Normal,21,Sunday,False
9,Temperatura,4,Estufa 4,16.59,2025-09-07 22:08:03.242352,Alerta,22,Sunday,False
9,Temperatura,4,Estufa 4,26.8,2025-09-07 22:38:03.242352,Normal,22,Sunday,False
9,Temperatura,4,Estufa 4,21.27,2025-09-07 23:08:03.242352,Normal,23,Sunday,False
9,Temperatura,4,Estufa 4,20.71,2025-09-07 23:38:03.242352,Normal,23,Sunday,False
9,Temperatura,4,Estufa 4,33.67,2025-09-08 00:08:03.242352,Critico,0,Monday,False
9,Temperatura,4,Estufa 4,23.88,2025-09-08 00:38:03.242352,Normal,0,Monday,False
9,Temperatura,4,Estufa 4,25.44,2025-09-08 01:08:03.242352,Normal,1,Monday,False
9,Temperatura,4,Estufa 4,23.15,2025-09-08 01:38:03.242352,Normal,1,Monday,False
9,Temperatura,4,Estufa 4,18.44,2025-09-08 02:08:03.242352,Normal,2,Monday,False
9,Temperatura,4,Estufa 4,32.11,2025-09-08 02:38:03.242352,Critico,2,Monday,False
9,Temperatura,4,Estufa 4,21.47,2025-09-08 03:08:03.242352,Normal,3,Monday,False
9,Temperatura,4,Estufa 4,27.59,2025-09-08 03:38:03.242352,Normal,3,Monday,False
9,Temperatura,4,Estufa 4,31.73,2025-09-08 04:08:03.242352,Alerta,4,Monday,False
9,Temperatura,4,Estufa 4,22.44,2025-09-08 04:38:03.242352,Normal,4,Monday,False
9,Temperatura,4,Estufa 4,27.61,2025-09-08 05:08:03.242352,Normal,5,Monday,False
9,Temperatura,4,Estufa 4,10.8,2025-09-08 05:38:03.242352,Critico,5,Monday,False
9,Temperatura,4,Estufa 4,40.0,2025-09-08 06:08:03.242352,Critico,6,Monday,True
9,Temperatura,4,Estufa 4,37.56,2025-09-08 06:38:03.242352,Critico,6,Monday,True
9,Temperatura,4,Estufa 4,30.79,2025-09-08 07:08:03.242352,Alerta,7,Monday,True
9,Temperatura,4,Estufa 4,27.31,2025-09-08 07:38:03.242352,Normal,7,Monday,True
9,Temperatura,4,Estufa 4,31.26,2025-09-08 08:08:03.242352,Alerta,8,Monday,True
9,Temperatura,4,Estufa 4,29.91,2025-09-08 08:38:03.242352,Alerta,8,Monday,True
9,Temperatura,4,Estufa 4,40.0,2025-09-08 09:08:03.242352,Critico,9,Monday,True
9,Temperatura,4,Estufa 4,24.59,2025-09-08 09:38:03.242352,Normal,9,Monday,True
9,Temperatura,4,Estufa 4,32.75,2025-09-08 10:08:03.242352,Critico,10,Monday,True
9,Temperatura,4,Estufa 4,31.84,2025-09-08 10:38:03.242352,Alerta,10,Monday,True
9,Temperatura,4,Estufa 4,31.24,2025-09-08 11:08:03.242352,Alerta,11,Monday,True
9,Temperatura,4,Estufa 4,31.29,2025-09-08 11:38:03.242352,Alerta,11,Monday,True
9,Temperatura,4,Estufa 4,31.25,2025-09-08 12:08:03.242352,Alerta,12,Monday,True
9,Temperatura,4,Estufa 4,25.61,2025-09-08 12:38:03.242352,Normal,12,Monday,True
9,Temperatura,4,Estufa 4,35.6,2025-09-08 13:08:03.242352,Critico,13,Monday,True
9,Temperatura,4,Estufa 4,34.46,2025-09-08 13:38:03.242352,Critico,13,Monday,True
9,Temperatura,4,Estufa 4,13.74,2025-09-08 14:08:03.242352,Critico,14,Monday,True
9,Temperatura,4,Estufa 4,33.74,2025-09-08 14:38:03.242352,Critico,14,Monday,True
9,Temperatura,4,Estufa 4,22.01,2025-09-08 15:08:03.242352,Normal,15,Monday,True
9,Temperatura,4,Estufa 4,35.82,2025-09-08 15:38:03.242352,Critico,15,Monday,True
9,Temperatura,4,Estufa 4,40.0,2025-09-08 16:08:03.242352,Critico,16,Monday,True
9,Temperatura,4,Estufa 4,26.39,2025-09-08 16:38:03.242352,Normal,16,Monday,True
9,Temperatura,4,Estufa 4,30.37,2025-09-08 17:08:03.242352,Alerta,17,Monday,True
9,Temperatura,4,Estufa 4,28.35,2025-09-08 17:38:03.242352,Alerta,17,Monday,True
9,Temperatura,4,Estufa 4,31.21,2025-09-08 18:08:03.242352,Alerta,18,Monday,True
9,Temperatura,4,Estufa 4,32.52,2025-09-08 18:38:03.242352,Critico,18,Monday,True
9,Temperatura,4,Estufa 4,33.59,2025-09-08 19:08:03.242352,Critico,19,Monday,False
9,Temperatura,4,Estufa 4,27.01,2025-09-08 19:38:03.242352,Normal,19,Monday,False
9,Temperatura,4,Estufa 4,40.0,2025-09-08 20:08:03.242352,Critico,20,Monday,False
9,Temperatura,4,Estufa 4,26.27,2025-09-08 20:38:03.242352,Normal,20,Monday,False
9,Temperatura,4,Estufa 4,30.02,2025-09-08 21:08:03.242352,Alerta,21,Monday,False
9,Temperatura,4,Estufa 4,17.24,2025-09-08 21:38:03.242352,Alerta,21,Monday,False
9,Temperatura,4,Estufa 4,26.35,2025-09-08 22:08:03.242352,Normal,22,Monday,False
9,Temperatura,4,Estufa 4,40.0,2025-09-08 22:38:03.242352,Critico,22,Monday,False
9,Temperatura,4,Estufa 4,29.56,2025-09-08 23:08:03.242352,Alerta,23,Monday,False
9,Temperatura,4,Estufa 4,24.99,2025-09-08 23:38:03.242352,Normal,23,Monday,False
9,Temperatura,4,Estufa 4,20.73,2025-09-09 00:08:03.242352,Normal,0,Tuesday,False
9,Temperatura,4,Estufa 4,25.96,2025-09-09 00:38:03.242352,Normal,0,Tuesday,False
9,Temperatura,4,Estufa 4,10.0,2025-09-09 01:08:03.242352,Critico,1,Tuesday,False
9,Temperatura,4,Estufa 4,16.3,2025-09-09 01:38:03.242352,Alerta,1,Tuesday,False
9,Temperatura,4,Estufa 4,16.17,2025-09-09 02:08:03.242352,Alerta,2,Tuesday,False
9,Temperatura,4,Estufa 4,19.87,2025-09-09 02:38:03.242352,Normal,2,Tuesday,False
9,Temperatura,4,Estufa 4,28.26,2025-09-09 03:08:03.242352,Alerta,3,Tuesday,False
9,Temperatura,4,Estufa 4,32.44,2025-09-09 03:38:03.242352,Critico,3,Tuesday,False
9,Temperatura,4,Estufa 4,22.6,2025-09-09 04:08:03.242352,Normal,4,Tuesday,False
9,Temperatura,4,Estufa 4,18.77,2025-09-09 04:38:03.242352,Normal,4,Tuesday,False
9,Temperatura,4,Estufa 4,25.58,2025-09-09 05:08:03.242352,Normal,5,Tuesday,False
9,Temperatura,4,Estufa 4,24.19,2025-09-09 05:38:03.242352,Normal,5,Tuesday,False
9,Temperatura,4,Estufa 4,27.87,2025-09-09 06:08:03.242352,Normal,6,Tuesday,True
9,Temperatura,4,Estufa 4,32.45,2025-09-09 06:38:03.242352,Critico,6,Tuesday,True
9,Temperatura,4,Estufa 4,29.26,2025-09-09 07:08:03.242352,Alerta,7,Tuesday,True
9,Temperatura,4,Estufa 4,21.91,2025-09-09 07:38:03.242352,Normal,7,Tuesday,True
9,Temperatura,4,Estufa 4,30.28,2025-09-09 08:08:03.242352,Alerta,8,Tuesday,True
9,Temperatura,4,Estufa 4,40.0,2025-09-09 08:38:03.242352,Critico,8,Tuesday,True
9,Temperatura,4,Estufa 4,34.32,2025-09-09 09:08:03.242352,Critico,9,Tuesday,True
9,Temperatura,4,Estufa 4,28.99,2025-09-09 09:38:03.242352,Alerta,9,Tuesday,True
9,Temperatura,4,Estufa 4,39.6,2025-09-09 10:08:03.242352,Critico,10,Tuesday,True
9,Temperatura,4,Estufa 4,40.0,2025-09-09 10:38:03.242352,Critico,10,Tuesday,True
9,Temperatura,4,Estufa 4,22.18,2025-09-09 11:08:03.242352,Normal,11,Tuesday,True
9,Temperatura,4,Estufa 4,18.09,2025-09-09 11:38:03.242352,Normal,11,Tuesday,True
9,Temperatura,4,Estufa 4,40.0,2025-09-09 12:08:03.242352,Critico,12,Tuesday,True
9,Temperatura,4,Estufa 4,40.0,2025-09-09 12:38:03.242352,Critico,12,Tuesday,True
9,Temperatura,4,Estufa 4,33.04,2025-09-09 13:08:03.242352,Critico,13,Tuesday,True
9,Temperatura,4,Estufa 4,40.0,2025-09-09 13:38:03.242352,Critico,13,Tuesday,True
9,Temperatura,4,Estufa 4,29.62,2025-09-09 14:08:03.242352,Alerta,14,Tuesday,True
9,Temperatura,4,Estufa 4,21.73,2025-09-09 14:38:03.242352,Normal,14,Tuesday,True
9,Temperatura,4,Estufa 4,28.37,2025-09-09 15:08:03.242352,Alerta,15,Tuesday,True
9,Temperatura,4,Estufa 4,40.0,2025-09-09 15:38:03.242352,Critico,15,Tuesday,True
9,Temperatura,4,Estufa 4,23.98,2025-09-09 16:08:03.242352,Normal,16,Tuesday,True
9,Temperatura,4,Estufa 4,16.76,2025-09-09 16:38:03.242352,Alerta,16,Tuesday,True
9,Temperatura,4,Estufa 4,33.13,2025-09-09 17:08:03.242352,Critico,17,Tuesday,True
9,Temperatura,4,Estufa 4,29.85,2025-09-09 17:38:03.242352,Alerta,17,Tuesday,True
9,Temperatura,4,Estufa 4,30.27,2025-09-09 18:08:03.242352,Alerta,18,Tuesday,True
9,Temperatura,4,Estufa 4,33.36,2025-09-09 18:38:03.242352,Critico,18,Tuesday,True
9,Temperatura,4,Estufa 4,23.12,2025-09-09 19:08:03.242352,Normal,19,Tuesday,False
9,Temperatura,4,Estufa 4,18.82,2025-09-09 19:38:03.242352,Normal,19,Tuesday,False
9,Temperatura,4,Estufa 4,27.0,2025-09-09 20:08:03.242352,Normal,20,Tuesday,False
9,Temperatura,4,Estufa 4,40.0,2025-09-09 20:38:03.242352,Critico,20,Tuesday,False
9,Temperatura,4,Estufa 4,30.96,2025-09-09 21:08:03.242352,Alerta,21,Tuesday,False
9,Temperatura,4,Estufa 4,22.56,2025-09-09 21:38:03.242352,Normal,21,Tuesday,False
9,Temperatura,4,Estufa 4,20.35,2025-09-09 22:08:03.242352,Normal,22,Tuesday,False
9,Temperatura,4,Estufa 4,25.19,2025-09-09 22:38:03.242352,Normal,22,Tuesday,False
9,Temperatura,4,Estufa 4,34.45,2025-09-09 23:08:03.242352,Critico,23,Tuesday,False
9,Temperatura,4,Estufa 4,29.84,2025-09-09 23:38:03.242352,Alerta,23,Tuesday,False
9,Temperatura,4,Estufa 4,30.13,2025-09-10 00:08:03.242352,Alerta,0,Wednesday,False
9,Temperatura,4,Estufa 4,31.06,2025-09-10 00:38:03.242352,Alerta,0,Wednesday,False
9,Temperatura,4,Estufa 4,40.0,2025-09-10 01:08:03.242352,Critico,1,Wednesday,False
9,Temperatura,4,Estufa 4,14.49,2025-09-10 01:38:03.242352,Critico,1,Wednesday,False
9,Temperatura,4,Estufa 4,29.92,2025-09-10 02:08:03.242352,Alerta,2,Wednesday,False
9,Temperatura,4,Estufa 4,23.88,2025-09-10 02:38:03.242352,Normal,2,Wednesday,False
9,Temperatura,4,Estufa 4,19.54,2025-09-10 03:08:03.242352,Normal,3,Wednesday,False
9,Temperatura,4,Estufa 4,30.22,2025-09-10 03:38:03.242352,Alerta,3,Wednesday,False
9,Temperatura,4,Estufa 4,40.0,2025-09-10 04:08:03.242352,Critico,4,Wednesday,False
9,Temperatura,4,Estufa 4,21.02,2025-09-10 04:38:03.242352,Normal,4,Wednesday,False
9,Temperatura,4,Estufa 4,30.72,2025-09-10 05:08:03.242352,Alerta,5,Wednesday,False
9,Temperatura,4,Estufa 4,35.01,2025-09-10 05:38:03.242352,Critico,5,Wednesday,False
9,Temperatura,4,Estufa 4,33.59,2025-09-10 06:08:03.242352,Critico,6,Wednesday,True
9,Temperatura,4,Estufa 4,28.7,2025-09-10 06:38:03.242352,Alerta,6,Wednesday,True
9,Temperatura,4,Estufa 4,34.35,2025-09-10 07:08:03.242352,Critico,7,Wednesday,True
9,Temperatura,4,Estufa 4,30.31,2025-09-10 07:38:03.242352,Alerta,7,Wednesday,True
